label,pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9,pixel10,pixel11,pixel12,pixel13,pixel14,pixel15,pixel16,pixel17,pixel18,pixel19,pixel20,pixel21,pixel22,pixel23,pixel24,pixel25,pixel26,pixel27,pixel28,pixel29,pixel30,pixel31,pixel32,pixel33,pixel34,pixel35,pixel36,pixel37,pixel38,pixel39,pixel40,pixel41,pixel42,pixel43,pixel44,pixel45,pixel46,pixel47,pixel48,pixel49,pixel50,pixel51,pixel52,pixel53,pixel54,pixel55,pixel56,pixel57,pixel58,pixel59,pixel60,pixel61,pixel62,pixel63,pixel64,pixel65,pixel66,pixel67,pixel68,pixel69,pixel70,pixel71,pixel72,pixel73,pixel74,pixel75,pixel76,pixel77,pixel78,pixel79,pixel80,pixel81,pixel82,pixel83,pixel84,pixel85,pixel86,pixel87,pixel88,pixel89,pixel90,pixel91,pixel92,pixel93,pixel94,pixel95,pixel96,pixel97,pixel98,pixel99,pixel100,pixel101,pixel102,pixel103,pixel104,pixel105,pixel106,pixel107,pixel108,pixel109,pixel110,pixel111,pixel112,pixel113,pixel114,pixel115,pixel116,pixel117,pixel118,pixel119,pixel120,pixel121,pixel122,pixel123,pixel124,pixel125,pixel126,pixel127,pixel128
0,4,2,6,19,319,0,15,0,0,0,3,97,4,114,88,0,3,115,3,166,87,71,2,0,1,0,22,446,120,140,32,13,10,9,60,19,163,7,0,1,10,10,112,72,52,4,0,8,0,4,1,76,60,48,7,0,0,0,108,1215,618,44,15,0,0,5,340,419,655,160,45,14,0,2,191,2,4,96,7,12,0,0,19,0,111,1,7,23,0,20,63,10,6,24,7,0,0,3,57,5,96,0,0,6,0,128,0,8,3,24,30,39,3,65,140,1,0,35,63,0,2,116,172,0,2,72,10,5
0,1,0,13,16,316,1,0,3,0,0,0,102,3,108,88,0,2,112,5,102,88,70,4,0,0,4,17,350,115,132,0,15,260,10,35,17,127,7,0,0,30,10,105,66,41,3,0,4,0,3,7,65,60,46,7,0,0,0,100,1207,573,16,15,0,0,0,374,413,683,140,45,0,0,1,179,10,0,79,8,9,2,0,19,0,100,24,1,1,3,2,50,7,7,27,0,0,0,9,56,3,96,1,0,4,11,135,0,9,1,62,69,4,3,48,79,3,0,73,167,0,8,132,119,2,3,75,35,0
0,10,0,0,16,349,1,0,0,0,0,0,103,3,111,87,0,1,160,0,164,88,71,5,0,0,1,10,382,108,139,0,16,273,15,36,8,137,7,0,0,34,10,112,71,55,3,0,1,0,4,1,76,60,44,0,0,1,0,102,1207,588,8,18,16,1,0,379,425,703,143,44,2,0,1,205,4,3,83,10,12,2,0,17,0,101,15,0,3,4,0,55,7,4,22,0,0,0,3,55,2,105,0,15,12,0,134,0,9,3,54,78,5,3,71,79,2,0,63,192,0,3,123,120,1,0,70,34,0
0,5,0,8,20,353,0,6,0,1,0,3,101,3,111,102,0,2,163,3,167,89,69,7,0,0,0,21,408,112,135,4,16,281,11,44,24,135,9,0,2,38,10,115,75,51,4,0,4,0,3,1,68,60,46,4,0,0,0,117,1217,567,12,17,0,8,0,375,428,704,143,44,14,10,0,166,3,4,83,9,6,19,28,12,0,103,15,10,0,0,1,113,2,5,25,1,0,17,4,51,3,139,1,0,0,2,142,0,10,112,1,29,0,0,75,163,16,15,7,35,0,0,124,221,77,55,7,0,0
0,1,0,7,21,355,1,0,0,6,0,3,97,3,111,88,0,7,120,3,156,87,71,4,0,1,0,29,401,112,145,0,53,300,12,35,9,125,9,18,10,38,11,109,74,52,0,0,0,0,2,5,73,45,22,15,0,0,0,120,1317,447,0,9,0,0,0,479,596,865,81,51,2,0,1,206,1,1,34,9,20,1,0,21,0,41,35,0,2,1,1,46,22,16,28,0,7,0,1,58,2,162,3,0,2,0,33,0,9,114,4,15,1,6,11,37,16,25,1,3,5,1,71,75,37,111,7,0,1
0,5,2,8,24,364,0,0,0,0,0,14,98,6,101,89,0,1,166,0,168,96,68,4,0,0,19,49,448,120,132,0,53,222,13,52,13,125,10,0,0,9,15,120,82,42,3,0,12,0,3,1,70,48,30,4,6,0,0,202,1280,472,7,0,9,0,1,530,460,687,107,23,7,0,1,222,3,0,52,2,2,3,0,20,0,69,22,0,5,4,1,48,26,10,24,0,9,0,46,0,5,103,1,0,2,4,231,0,0,13,63,80,0,23,47,12,0,0,86,245,0,13,48,15,15,3,65,189,0
0,2,2,9,17,401,0,0,1,0,0,0,100,3,120,88,0,1,108,10,188,92,70,3,1,1,13,76,465,112,138,0,51,205,14,68,16,153,19,20,11,15,10,127,77,37,8,14,0,0,4,2,69,43,31,12,0,0,1,118,1228,470,0,24,19,1,0,505,537,665,87,53,0,0,1,209,3,7,39,23,2,3,0,21,0,66,18,4,0,2,1,23,2,0,23,0,3,0,7,0,15,96,1,0,4,102,252,3,38,1,62,78,1,48,24,0,9,0,95,248,0,90,86,0,0,3,69,204,1
0,6,1,10,5,416,0,0,0,1,1,1,108,1,107,88,0,4,103,0,187,97,66,3,1,0,13,61,467,119,132,0,52,179,12,62,23,137,8,0,1,15,17,118,70,39,5,0,4,2,3,0,75,48,32,5,1,0,0,120,1272,462,3,7,0,0,0,514,561,686,122,36,3,0,0,197,7,2,59,7,8,0,0,16,0,79,17,2,1,1,0,71,0,3,22,0,0,0,4,0,1,103,8,0,4,118,244,0,1,2,62,86,2,55,17,3,1,0,94,240,0,89,88,1,1,3,60,179,0
0,7,0,9,23,411,11,0,2,0,0,3,96,0,108,87,0,1,101,0,182,78,65,3,2,0,9,84,463,103,142,0,54,194,12,70,28,160,8,0,0,14,19,127,97,39,4,1,7,0,1,0,75,48,33,4,8,0,0,138,1246,479,2,7,0,0,2,512,557,689,112,43,7,0,2,205,4,2,60,6,8,0,2,19,0,96,22,1,0,3,1,0,1,6,25,0,0,0,30,56,3,108,12,0,3,116,246,0,7,1,81,94,0,49,24,44,2,0,103,175,0,78,77,37,1,1,48,19,1
0,11,3,5,10,392,1,0,0,29,0,0,108,3,111,89,0,7,145,0,187,88,66,5,0,0,11,73,481,115,137,0,51,184,13,71,25,175,7,0,5,12,19,126,106,39,4,0,1,0,3,3,68,56,39,6,0,0,0,114,639,432,0,12,49,0,0,292,432,551,109,45,5,0,1,163,5,1,54,12,3,2,1,19,0,99,24,0,0,2,2,69,1,6,31,0,0,34,25,40,0,96,1,0,4,28,216,6,0,2,63,92,0,18,2,54,0,0,100,231,0,14,116,67,0,3,70,178,0
0,4,4,7,14,158,0,0,13,0,0,3,91,0,74,1,12,1,163,0,208,67,3,0,4,0,11,58,602,123,72,0,56,153,12,68,143,299,6,0,0,1,24,116,113,41,3,0,41,0,3,4,76,47,28,4,35,0,0,120,1220,442,2,7,0,0,1,423,519,688,115,54,0,0,1,197,7,0,63,14,37,2,1,22,0,89,23,0,0,4,1,53,4,3,26,0,0,7,0,30,0,115,0,0,6,12,206,0,0,0,110,97,1,15,47,52,0,0,113,231,0,0,127,63,1,6,68,135,0
0,6,1,7,15,195,0,0,0,1,0,3,102,3,79,3,0,2,170,3,159,75,9,7,0,0,9,48,401,10,104,3,57,190,15,71,46,190,9,155,0,6,17,129,119,24,5,0,111,10,0,0,72,48,31,4,3,8,3,114,1336,462,8,15,1,0,0,457,533,707,120,52,11,19,7,204,2,1,63,12,22,0,1,19,0,97,25,0,1,36,18,6,0,5,30,0,0,0,3,31,0,100,6,1,2,4,215,0,0,1,63,100,3,9,46,51,1,0,108,243,0,3,129,70,0,1,71,141,6
0,9,3,7,15,210,0,0,2,0,0,1,102,3,83,0,0,1,173,1,161,80,10,2,1,0,7,50,431,5,107,15,58,205,9,76,30,175,6,163,1,9,21,148,107,52,5,0,112,0,2,0,79,40,32,5,2,0,0,108,1351,472,8,16,0,0,0,481,571,713,119,46,42,0,0,195,11,0,62,17,22,3,0,20,0,92,25,0,0,3,0,60,0,7,32,0,0,0,4,30,2,99,11,0,5,3,216,0,0,2,63,103,0,12,48,48,1,0,106,238,1,4,129,70,1,3,69,113,0
0,1,2,5,13,204,0,0,0,0,0,7,94,3,77,1,0,8,164,14,153,73,9,2,0,9,6,56,417,79,103,16,60,207,12,71,97,210,3,160,0,14,17,127,134,39,4,0,127,0,2,1,84,63,33,16,9,0,0,117,1319,476,13,7,17,2,0,458,537,670,120,50,49,0,1,196,4,3,62,12,21,3,0,19,0,99,22,0,0,3,0,42,0,4,31,0,0,0,4,48,5,90,1,0,3,0,211,0,0,1,76,39,1,17,89,163,0,0,80,56,0,0,124,154,0,3,60,16,0
0,4,0,3,13,315,0,0,0,0,0,3,91,3,83,0,0,1,157,2,153,72,9,7,1,0,11,54,340,27,103,22,95,211,2,60,3,211,34,191,0,11,24,113,104,39,3,0,113,0,7,0,33,48,32,23,2,0,0,69,433,747,0,3,1,0,1,265,633,780,96,44,48,0,1,147,6,3,44,8,22,1,2,23,0,90,26,0,3,3,1,52,1,5,26,0,2,0,2,29,3,99,20,0,5,2,211,0,0,8,61,87,1,6,44,45,3,3,94,214,0,3,148,76,1,0,65,108,0
0,8,2,5,14,279,0,0,0,0,7,2,101,0,83,1,0,3,156,1,201,89,21,4,0,1,9,85,445,78,120,17,62,192,13,72,19,146,6,191,6,13,19,127,105,41,5,0,128,0,3,3,73,52,37,20,4,0,0,118,1319,441,4,13,0,0,0,457,558,671,116,46,49,0,2,254,0,2,60,14,24,0,3,3,0,103,25,1,1,3,1,44,0,6,29,0,0,0,3,26,3,96,1,0,5,0,158,0,0,1,61,87,0,7,47,54,0,0,109,233,0,2,131,80,1,2,77,102,0
0,3,1,5,14,238,1,3,4,0,1,1,99,3,79,3,22,3,172,3,161,74,11,1,5,6,35,74,445,71,99,12,60,196,27,74,95,241,8,194,3,12,32,133,120,55,6,0,111,0,3,3,78,53,38,24,2,0,0,115,1256,504,7,16,0,15,0,387,455,689,124,52,65,9,0,181,1,0,55,12,40,35,0,20,0,80,16,3,4,18,0,65,0,6,26,0,0,0,11,23,5,95,1,0,5,0,215,0,21,0,59,81,0,13,1,57,0,0,103,240,0,3,93,75,0,2,78,160,0
0,0,4,0,1,115,0,0,0,0,7,2,29,3,64,0,0,0,111,2,100,71,0,4,0,0,18,51,617,138,98,12,62,184,12,65,100,386,24,153,1,3,15,155,130,51,4,0,111,0,6,6,106,92,43,24,1,1,1,146,987,664,0,4,0,0,12,371,433,622,97,45,65,0,0,160,3,1,51,15,22,0,0,19,0,77,23,1,1,7,30,67,2,4,30,0,0,3,11,51,0,102,7,0,5,8,211,0,8,2,59,72,0,19,38,68,0,0,79,175,0,24,99,115,0,2,63,153,0
0,0,0,0,1,129,0,0,0,0,2,12,72,3,72,0,0,0,124,10,196,82,10,3,0,0,10,119,715,164,115,11,62,181,14,56,43,153,23,186,2,15,16,56,70,5,5,0,111,0,1,4,35,42,35,24,1,0,0,35,836,440,30,18,0,0,2,164,658,650,134,42,58,0,2,179,0,0,52,12,18,2,0,35,0,86,0,0,8,3,0,64,25,7,23,0,0,0,7,18,3,89,1,2,0,0,225,0,0,2,59,104,8,8,12,45,0,0,83,228,7,19,127,83,1,2,76,217,0
0,0,0,5,13,243,0,0,0,20,0,2,101,4,83,1,0,16,155,1,193,84,23,3,0,6,3,46,483,58,143,17,64,204,11,39,12,131,26,173,1,6,21,96,79,38,6,0,110,0,3,1,80,52,51,23,0,0,0,49,1117,495,43,20,0,9,8,171,581,718,191,48,54,0,15,179,3,2,74,14,27,5,0,19,0,102,3,1,3,0,2,42,7,5,26,0,0,0,4,19,16,89,0,0,4,0,215,0,11,2,61,105,0,6,48,43,4,0,92,253,0,17,145,83,0,1,79,208,0
0,4,1,5,15,249,0,0,1,3,0,2,99,3,86,0,0,1,164,2,201,78,28,7,0,1,7,59,516,91,140,19,56,184,12,44,7,116,27,191,3,3,20,91,74,28,9,0,110,0,3,7,87,56,57,24,0,0,0,61,1123,527,60,20,0,0,0,183,589,748,191,48,57,0,2,182,2,0,76,15,29,3,3,23,0,101,4,1,3,2,7,72,15,15,38,0,0,0,2,3,1,89,0,0,4,0,215,0,2,1,60,108,1,6,49,29,4,0,96,257,0,18,149,76,3,1,78,207,1
0,6,1,3,32,279,0,0,2,1,0,7,119,10,87,0,1,3,164,0,217,90,39,3,0,0,8,59,537,76,140,21,63,180,12,39,13,119,27,190,1,2,22,93,81,39,5,0,110,0,4,3,76,55,52,24,2,0,0,59,1128,523,48,19,1,15,0,189,583,754,195,46,54,0,0,188,3,2,77,17,27,0,0,20,0,102,2,3,2,0,12,53,15,5,28,0,0,0,2,21,2,90,1,0,15,0,218,0,0,1,62,122,7,8,48,50,0,0,102,250,1,17,147,77,1,1,82,202,8
0,4,11,6,15,232,0,0,0,0,0,2,96,3,86,0,0,0,151,3,156,75,31,2,0,6,4,62,464,119,124,22,64,183,15,54,51,210,20,194,4,0,28,108,120,52,7,5,109,0,7,2,81,53,71,15,0,0,0,57,1081,504,43,28,0,0,0,147,516,704,191,41,21,0,1,178,3,5,76,10,21,0,1,20,0,99,2,0,3,1,1,72,12,7,24,3,2,0,3,27,1,96,7,2,11,2,220,0,0,1,63,115,1,8,48,50,1,0,102,265,0,17,151,79,0,1,79,203,0
0,1,0,6,15,239,3,0,0,0,4,1,97,0,88,47,0,1,120,2,162,80,57,0,0,1,23,59,435,80,138,20,72,225,12,58,51,191,24,193,1,23,17,111,120,44,4,0,109,0,3,7,80,57,60,23,0,0,0,65,1118,511,46,20,0,3,0,184,525,732,190,48,22,0,0,184,4,1,79,18,24,0,0,19,0,100,4,1,1,0,0,239,14,4,30,0,0,0,7,35,0,96,8,0,5,0,224,7,0,0,62,111,0,0,46,56,0,0,103,263,0,0,151,78,0,9,76,204,2
0,5,3,7,13,284,0,0,0,0,0,3,97,7,86,1,0,1,106,3,166,71,13,4,0,0,15,60,459,86,137,17,63,199,13,58,45,198,17,177,12,21,19,113,112,35,2,31,96,0,4,6,79,50,58,13,3,0,0,63,1108,527,71,14,4,0,0,189,547,748,233,59,25,0,1,181,3,2,78,20,28,0,1,18,0,102,2,2,6,3,1,48,23,6,29,2,0,0,0,28,3,95,8,30,9,7,271,0,1,1,63,103,0,1,38,55,1,0,108,269,0,2,139,77,0,2,79,207,0
0,1,0,7,12,207,0,0,2,0,0,2,101,3,86,1,0,11,95,3,182,82,19,3,1,0,12,67,425,10,122,19,63,243,16,60,39,198,24,192,1,23,35,115,116,35,5,0,113,1,0,3,77,57,62,23,3,0,0,64,1106,524,46,19,0,24,0,188,545,757,232,47,28,17,0,185,2,2,79,15,27,0,0,19,0,103,2,4,1,6,1,3,28,5,30,0,0,0,4,35,0,97,13,0,5,0,233,0,20,15,66,112,0,7,49,49,0,1,104,260,0,19,151,62,2,10,78,204,0
0,6,1,6,14,226,3,0,19,1,0,2,91,1,80,0,0,1,105,2,187,85,24,1,4,0,16,67,454,43,112,21,56,234,14,58,36,185,33,168,11,15,19,110,115,18,3,1,119,0,3,3,78,51,61,29,3,0,0,63,1125,531,59,21,39,0,0,191,551,784,207,39,20,0,2,188,4,6,84,15,22,4,0,19,0,100,7,6,2,0,0,47,32,6,31,3,6,0,2,27,3,96,7,0,4,2,224,0,2,2,63,115,0,7,49,52,3,0,107,271,2,17,154,77,1,1,79,211,0
0,5,0,10,23,231,0,0,3,1,7,4,90,3,83,0,0,23,101,4,193,76,24,4,0,0,16,73,435,9,121,20,64,222,14,57,20,174,23,192,1,24,27,111,102,37,5,0,112,0,3,2,80,56,67,24,0,1,0,67,1124,532,48,20,0,19,2,146,463,625,215,48,24,8,0,123,2,2,78,16,23,9,0,19,0,101,3,2,0,0,0,3,29,4,30,1,0,0,4,7,0,96,7,0,5,0,221,3,9,3,62,70,1,7,48,143,0,0,107,119,0,27,174,136,0,2,75,71,0
0,6,1,2,7,259,0,27,0,1,0,2,91,9,80,6,0,1,97,2,210,81,44,0,0,0,0,62,504,121,137,7,63,80,11,83,8,112,29,193,1,5,31,105,63,24,0,0,111,0,4,3,70,48,49,26,0,0,0,67,1089,462,34,18,0,1,2,199,579,944,172,39,64,2,0,183,0,11,74,23,32,3,0,19,0,89,11,0,9,3,1,36,6,0,32,0,0,0,2,27,4,97,5,4,0,1,153,0,3,1,62,103,0,7,40,55,1,0,96,255,10,17,154,87,1,3,78,204,14
0,13,0,3,15,287,0,0,0,12,0,3,99,2,84,1,0,13,160,3,216,87,35,4,0,2,11,63,456,48,126,17,63,9,12,67,8,167,29,186,2,3,35,111,75,18,0,0,112,0,2,1,76,49,35,23,2,3,1,77,1135,451,35,19,0,5,0,236,583,921,171,53,54,0,0,188,4,4,78,22,16,0,1,19,0,101,7,6,0,2,2,11,6,4,33,0,0,0,2,29,3,99,7,0,1,0,162,0,0,2,63,108,0,6,43,54,2,0,105,256,13,16,159,87,0,2,78,218,12
0,1,0,4,15,290,0,0,0,0,0,2,99,2,87,0,1,3,156,4,211,83,29,3,0,7,20,63,475,75,127,17,63,5,14,50,16,133,19,182,1,0,34,96,83,1,0,0,111,0,3,6,62,37,38,25,0,0,0,78,1008,392,31,16,0,0,1,209,575,796,167,46,70,0,2,190,12,0,72,15,25,0,1,0,0,83,16,0,3,4,2,76,15,7,30,0,0,0,3,27,2,123,0,6,0,2,198,0,1,87,48,7,8,7,45,53,3,22,73,39,4,19,129,82,1,80,80,0,0
0,5,2,3,15,294,1,0,0,0,0,1,98,2,87,1,0,1,159,1,175,81,35,3,0,0,12,63,431,83,135,18,64,4,22,63,11,167,25,140,5,0,43,108,92,47,5,0,110,0,19,3,74,56,46,7,0,1,6,94,1172,412,9,20,0,21,0,298,625,887,150,45,13,0,4,188,4,2,70,6,28,0,0,19,0,89,28,0,3,0,0,34,4,4,24,0,0,0,7,0,8,120,2,0,3,0,121,0,1,97,57,3,1,9,27,43,28,15,85,0,0,3,182,76,8,101,79,0,0
0,4,0,14,7,304,0,0,1,1,7,1,103,3,103,1,0,1,163,1,177,80,39,3,0,0,14,63,451,76,140,17,65,3,14,68,8,182,17,188,0,0,32,117,112,31,0,0,127,0,3,0,70,52,48,23,3,0,0,76,1072,410,7,18,1,0,0,323,662,895,166,47,15,0,0,199,14,0,73,2,27,1,0,30,0,93,19,0,1,3,3,35,0,9,24,0,0,0,4,15,3,124,3,0,13,0,219,0,3,101,59,0,11,6,45,54,2,15,87,8,0,17,151,84,1,96,78,0,6
0,6,0,7,15,291,0,0,0,10,0,6,98,17,89,0,0,8,161,4,182,93,35,3,0,7,15,63,447,98,135,17,64,0,13,66,12,179,21,150,16,0,31,120,106,63,0,0,134,0,2,2,76,60,40,22,30,0,0,97,1128,424,0,24,0,1,0,321,648,919,159,47,6,0,0,200,4,3,79,12,27,2,0,20,0,94,29,0,0,3,0,54,12,7,35,0,1,0,13,19,3,124,3,0,3,0,221,0,1,105,59,1,0,8,46,54,2,17,88,7,0,18,150,87,1,98,78,3,0
0,1,2,5,13,291,0,0,1,0,0,7,103,3,88,1,0,2,163,8,189,86,35,3,0,4,23,59,467,93,133,16,63,1,22,40,11,181,26,193,3,0,41,113,99,44,5,0,126,3,3,0,73,56,48,25,1,3,0,102,1151,423,12,19,0,0,5,323,646,921,165,47,12,0,8,200,3,2,79,7,26,5,10,23,0,95,25,1,0,9,0,37,12,8,28,1,0,0,3,23,11,127,5,0,5,1,220,0,2,108,58,1,2,10,43,51,2,26,98,7,0,17,158,92,0,96,35,0,0
0,5,0,7,24,300,6,5,38,1,0,7,100,3,87,3,0,0,162,1,184,68,35,7,0,0,12,64,455,91,140,1,63,0,14,66,12,184,24,192,0,0,28,125,104,50,4,0,124,0,2,3,76,56,51,23,1,0,0,99,1139,419,9,23,0,7,5,326,646,911,164,48,10,0,0,199,4,3,80,6,28,0,0,21,0,95,28,0,3,0,0,56,10,12,30,0,0,0,1,0,3,139,0,0,4,0,220,3,6,100,61,1,0,3,43,60,15,21,108,7,0,19,159,85,24,97,75,0,0
0,6,0,7,24,293,4,0,0,1,4,6,97,0,86,0,0,0,164,4,195,88,28,3,2,0,11,64,460,96,131,17,64,0,15,73,12,183,28,186,0,0,33,120,107,30,9,4,125,0,3,2,71,58,46,38,27,0,0,96,1145,422,27,27,11,0,0,289,641,829,137,35,18,0,2,203,3,3,73,0,29,0,1,20,0,94,25,0,5,3,2,56,16,11,26,0,0,3,18,31,0,128,1,0,3,0,225,0,8,100,59,1,0,1,48,28,1,15,87,1,0,11,157,81,2,79,103,0,0
0,2,3,0,24,134,9,14,1,0,1,7,102,4,70,7,8,3,167,3,185,71,0,4,2,0,12,64,463,131,73,9,62,0,14,81,459,447,23,147,1,0,35,146,207,255,4,0,122,0,3,3,93,49,49,24,1,0,0,98,1195,425,12,18,0,1,20,275,582,735,140,48,12,0,1,187,3,2,69,7,27,22,0,19,0,92,25,0,1,16,0,76,19,8,28,0,0,0,2,23,0,131,0,0,3,1,204,0,1,108,59,7,0,7,46,56,0,15,78,0,0,4,124,96,1,72,83,0,0
0,4,2,3,8,211,0,7,0,1,0,0,72,3,101,7,0,3,86,0,56,76,39,49,0,0,0,20,261,132,207,68,67,0,11,35,0,415,51,76,1,0,12,16,61,6,5,0,92,0,2,3,64,48,74,23,1,0,0,46,831,523,42,19,0,0,11,185,607,863,277,46,11,0,1,175,3,2,83,11,36,0,0,19,0,88,3,0,0,0,3,15,0,7,30,0,0,0,3,23,11,86,8,0,4,0,148,1,11,27,61,3,0,7,45,65,0,0,113,3,0,24,174,102,0,63,204,0,0
0,4,1,0,0,444,0,0,2,1,6,3,69,4,103,0,1,0,1,3,168,83,36,44,1,1,0,5,412,14,212,75,71,0,14,52,2,124,55,102,2,0,10,18,65,8,9,0,95,0,3,3,73,39,67,32,25,0,0,83,1152,550,48,20,0,0,1,271,639,999,308,44,28,0,1,185,4,2,91,13,37,2,1,19,0,85,0,2,9,4,2,54,1,8,31,4,0,0,4,25,3,102,0,0,3,0,197,0,1,15,59,9,0,6,55,55,1,0,97,2,0,17,149,93,1,76,188,0,0
0,3,0,0,12,412,20,7,0,0,0,1,73,47,107,0,0,0,0,0,168,92,42,56,0,0,0,12,280,96,211,67,72,0,15,52,1,123,50,114,1,0,11,17,67,6,3,0,100,0,1,1,71,49,55,25,0,0,0,89,1151,524,44,20,0,4,9,275,641,1010,313,46,38,3,0,189,4,3,94,15,32,57,11,19,0,89,2,0,1,0,0,51,2,7,28,0,0,0,2,24,1,103,0,0,5,0,193,6,1,1,57,9,0,7,52,62,0,1,98,1,0,17,154,92,0,79,144,0,0
0,6,0,0,6,456,0,0,0,0,2,1,72,38,103,1,7,1,1,0,176,77,38,30,1,1,1,28,305,41,207,78,66,0,16,63,4,132,46,111,0,0,11,18,70,4,5,0,105,0,3,0,75,48,57,23,1,3,0,86,1151,526,48,19,1,0,0,282,642,1023,318,44,67,0,3,188,4,2,90,12,32,1,1,21,0,88,3,0,5,3,1,10,0,8,21,0,1,0,0,35,4,108,1,0,5,0,206,0,10,11,60,8,1,1,49,56,12,0,107,0,0,22,153,143,5,77,193,0,1
0,6,0,0,17,399,1,0,2,1,0,3,88,22,107,1,0,2,0,0,165,90,60,57,0,0,0,30,310,107,225,74,63,0,12,51,1,110,41,112,0,0,10,16,60,0,25,3,11,0,1,1,40,45,68,17,0,0,0,88,1127,548,54,28,22,44,0,284,671,1048,312,46,5,0,10,195,0,1,89,16,12,17,10,16,0,89,4,2,1,9,0,52,6,7,29,0,1,0,5,27,7,108,0,0,5,0,198,0,7,10,60,8,0,7,54,47,0,0,102,0,1,19,156,35,0,81,204,0,0
0,16,13,0,6,457,0,0,1,3,0,2,79,38,131,0,0,0,0,2,195,99,68,60,1,3,0,21,344,104,240,77,79,0,14,43,6,102,67,180,2,1,10,0,44,16,8,0,60,0,3,11,36,34,47,6,1,0,0,67,1083,546,58,19,0,0,0,288,691,1079,318,48,2,0,1,188,6,0,89,17,11,1,0,24,0,87,24,2,4,3,2,15,3,3,19,0,0,0,4,26,0,107,2,0,3,0,201,1,6,9,63,12,0,0,60,59,1,0,113,2,0,8,161,89,0,81,205,0,0
0,5,0,0,7,459,0,0,10,0,0,1,82,48,132,0,0,3,2,1,196,94,67,67,0,0,0,22,349,114,246,88,72,0,12,36,0,112,48,183,3,1,9,1,63,4,4,0,63,0,2,2,43,47,56,5,2,0,0,88,1076,547,49,20,0,0,0,286,683,1081,312,47,3,0,14,185,3,2,91,15,12,0,7,20,0,93,14,3,1,17,3,79,3,6,30,0,0,0,4,28,4,110,14,2,8,0,191,0,1,9,63,7,0,8,56,56,1,0,107,0,0,17,163,96,2,81,207,0,0
0,6,0,0,7,462,0,0,0,0,0,2,80,38,131,1,0,2,0,0,194,93,67,62,0,0,0,22,348,108,248,80,85,0,9,35,0,115,48,177,1,0,15,0,68,6,4,1,63,3,0,0,63,49,55,7,0,0,0,85,1083,546,48,19,0,0,0,283,679,1081,296,47,3,0,1,177,2,4,90,10,4,3,0,19,0,93,15,3,0,3,1,37,7,9,29,0,12,0,8,30,0,107,1,0,5,0,185,0,0,9,60,11,1,1,52,44,1,0,112,2,0,28,121,96,2,83,208,0,0
0,6,0,0,6,469,1,9,0,2,1,2,79,40,128,12,0,3,0,2,190,119,63,65,14,0,0,22,353,119,246,74,78,0,14,48,1,117,48,173,0,1,10,1,65,5,4,3,64,0,2,0,63,48,56,7,0,0,0,88,1060,544,49,20,0,1,0,280,678,1085,320,47,4,0,0,185,5,1,91,9,9,3,0,19,0,93,16,3,1,3,1,78,3,6,31,0,0,0,3,31,1,112,0,19,0,0,191,0,1,10,61,12,0,7,56,55,2,1,114,3,0,16,163,94,2,81,208,0,0
0,7,3,0,7,460,2,0,2,0,6,2,78,39,129,0,1,3,0,3,193,92,67,61,1,3,1,20,352,110,247,80,88,6,19,1,1,119,48,169,3,1,11,0,64,5,5,0,65,14,0,7,58,48,57,7,0,17,0,80,1067,543,51,20,0,0,0,288,692,1087,319,47,7,0,8,175,8,4,91,14,11,3,8,14,0,91,16,1,3,3,4,33,7,6,31,0,0,0,6,33,0,107,1,0,4,3,188,1,36,8,60,11,0,11,55,71,19,0,111,0,1,17,167,88,13,84,210,0,1
0,6,1,0,6,462,0,0,1,1,0,1,79,39,127,1,0,1,1,2,197,92,69,62,0,0,0,22,351,108,246,80,88,0,9,36,11,120,50,177,1,0,8,5,74,5,6,1,63,0,0,9,56,48,56,7,0,17,0,92,1068,548,49,19,0,1,0,288,678,1096,334,35,15,0,1,179,0,1,86,17,22,2,0,72,0,94,13,0,24,3,0,47,6,5,24,0,4,9,0,29,2,106,0,0,4,11,183,0,0,9,60,12,1,13,53,56,0,0,113,1,0,6,193,93,0,86,207,0,0
0,18,0,0,4,462,1,0,1,7,25,5,82,38,128,0,0,12,2,0,208,91,69,61,0,0,0,21,360,110,248,79,88,0,14,61,0,131,63,181,0,0,11,0,67,1,6,0,64,0,3,0,64,48,52,6,2,0,0,71,1086,560,45,19,1,0,0,265,687,1090,331,47,5,0,2,191,0,3,87,14,12,3,3,19,0,73,18,0,2,2,1,189,0,0,31,0,0,0,2,28,3,115,4,0,0,1,191,0,1,6,64,5,0,7,56,56,2,9,110,0,0,17,164,94,1,73,215,0,3
0,5,0,0,5,467,0,12,0,0,0,1,76,39,121,0,0,1,1,1,199,92,67,59,0,0,1,20,352,110,249,71,95,0,21,50,0,125,49,184,0,0,9,3,69,6,5,0,63,5,4,3,62,52,56,7,0,8,0,93,1122,558,49,19,0,0,0,280,680,1083,339,47,1,0,0,190,11,4,93,9,9,0,6,20,0,92,16,1,3,0,24,53,16,7,30,0,0,0,3,38,6,113,21,0,2,0,192,0,0,19,56,10,0,5,56,52,0,0,113,0,0,18,164,82,7,86,216,0,0
